baling_id,date,user_id,material_type,baled_qty,status
3084,2023-04-21 00:00:00,49,Plastic,385.173,Pending
3085,2023-08-26 00:00:00,33,Metal,380.952,Rejected
3086,2024-02-06 00:00:00,9,Plastic,431.703,Pending
3087,2023-06-25 00:00:00,33,Glass,148.329,Completed
3088,2023-07-29 00:00:00,97,Metal,449.235,Pending
3089,2023-06-23 00:00:00,47,Glass,373.941,Pending
3090,2023-03-07 00:00:00,52,Paper,297.342,Rejected
3091,2023-08-22 00:00:00,97,Organic,262.62,Pending
3092,2024-03-16 00:00:00,69,Plastic,411.732,Completed
3093,2023-01-31 00:00:00,49,Plastic,118.071,Rejected
3094,2023-08-25 00:00:00,49,Organic,73.773,Rejected
3095,2024-02-20 00:00:00,26,Paper,432.36,Pending
3096,2024-01-07 00:00:00,48,Plastic,321.237,Completed
3097,2023-08-06 00:00:00,55,Plastic,110.7,Pending
3098,2023-02-19 00:00:00,2,Glass,417.123,Pending
3099,2024-01-17 00:00:00,82,Plastic,345.267,Pending
3100,2023-09-11 00:00:00,66,Plastic,262.35,Rejected
3101,2023-08-19 00:00:00,90,Plastic,53.298,Completed
3102,2023-05-27 00:00:00,70,Glass,347.742,Completed
3103,2023-07-03 00:00:00,8,Organic,58.059,Rejected
3104,2023-01-29 00:00:00,3,Glass,202.473,Rejected
3105,2023-01-15 00:00:00,51,Plastic,210.123,Pending
3106,2023-05-25 00:00:00,87,Organic,266.157,Pending
3107,2024-03-24 00:00:00,68,Metal,84.564,Completed
3108,2023-12-22 00:00:00,76,Metal,114.12,Pending
3109,2023-02-17 00:00:00,35,Organic,156.033,Completed
3110,2024-02-11 00:00:00,40,Plastic,180.675,Completed
3111,2023-06-05 00:00:00,32,Organic,280.962,Rejected
3112,2023-07-01 00:00:00,35,Organic,403.542,Pending
3113,2023-03-28 00:00:00,80,Organic,242.433,Rejected
3114,2024-01-24 00:00:00,5,Metal,378.765,Rejected
3115,2023-01-11 00:00:00,71,Paper,301.248,Pending
3116,2023-02-22 00:00:00,33,Plastic,210.438,Pending
3117,2023-07-17 00:00:00,19,Paper,266.256,Pending
3118,2023-08-29 00:00:00,9,Plastic,409.707,Pending
3119,2023-09-25 00:00:00,49,Plastic,120.213,Rejected
3120,2023-02-27 00:00:00,73,Plastic,126.468,Rejected
3121,2023-07-06 00:00:00,13,Paper,272.457,Rejected
3122,2024-01-21 00:00:00,88,Glass,318.492,Pending
3123,2024-03-16 00:00:00,5,Glass,28.908,Rejected
3124,2023-11-22 00:00:00,17,Plastic,259.524,Completed
3125,2023-06-20 00:00:00,61,Metal,393.579,Completed
3126,2024-02-09 00:00:00,38,Plastic,172.143,Rejected
3127,2023-07-31 00:00:00,35,Organic,247.131,Pending
3128,2023-02-07 00:00:00,62,Metal,349.407,Completed
3129,2024-03-02 00:00:00,98,Glass,23.202,Completed
3130,2023-09-21 00:00:00,58,Metal,347.031,Completed
3131,2023-10-09 00:00:00,61,Glass,250.938,Pending
3132,2023-05-24 00:00:00,38,Organic,80.946,Completed
3133,2023-10-07 00:00:00,21,Metal,128.223,Pending
3134,2023-02-20 00:00:00,61,Glass,14.256,Rejected
3135,2023-08-29 00:00:00,48,Metal,204.759,Completed
3136,2023-03-23 00:00:00,71,Metal,19.575,Rejected
3137,2023-03-16 00:00:00,48,Organic,349.2,Rejected
3138,2023-09-21 00:00:00,27,Glass,341.451,Rejected
3139,2023-11-08 00:00:00,58,Glass,335.295,Completed
3140,2023-09-18 00:00:00,99,Plastic,103.869,Completed
3141,2023-01-14 00:00:00,45,Organic,254.313,Rejected
3142,2023-03-16 00:00:00,20,Plastic,180.045,Rejected
3143,2023-02-05 00:00:00,24,Paper,106.362,Completed
3144,2024-03-14 00:00:00,100,Plastic,239.634,Rejected
3145,2023-08-17 00:00:00,55,Paper,98.001,Completed
3146,2023-11-21 00:00:00,4,Plastic,234.153,Pending
3147,2023-06-06 00:00:00,48,Organic,205.614,Rejected
3148,2024-01-15 00:00:00,1,Organic,408.987,Pending
3149,2023-10-20 00:00:00,31,Organic,96.48,Completed
3150,2023-04-18 00:00:00,46,Metal,35.388,Completed
3151,2023-07-06 00:00:00,1,Metal,130.572,Pending
3152,2024-02-23 00:00:00,66,Metal,114.606,Completed
3153,2023-08-15 00:00:00,49,Organic,36.639,Pending
3154,2023-03-15 00:00:00,98,Metal,277.713,Completed
3155,2023-07-06 00:00:00,80,Plastic,117.855,Pending
3156,2023-04-13 00:00:00,69,Metal,295.794,Rejected
3157,2023-10-30 00:00:00,15,Organic,177.93,Rejected
3158,2023-03-21 00:00:00,84,Organic,279.9,Completed
3159,2023-08-31 00:00:00,35,Paper,302.688,Pending
3160,2023-12-04 00:00:00,96,Metal,77.382,Pending
3161,2024-01-22 00:00:00,97,Paper,188.316,Pending
3162,2023-10-22 00:00:00,26,Organic,226.737,Completed
3163,2023-09-26 00:00:00,79,Glass,86.364,Pending
3164,2023-05-22 00:00:00,2,Paper,232.515,Pending
3165,2023-04-14 00:00:00,43,Paper,180.054,Rejected
3166,2023-04-12 00:00:00,86,Metal,38.808,Pending
3167,2023-12-16 00:00:00,51,Plastic,283.05,Rejected
3168,2023-03-05 00:00:00,35,Paper,196.983,Completed
3169,2023-06-09 00:00:00,98,Plastic,381.195,Rejected
3170,2023-12-17 00:00:00,76,Glass,446.292,Rejected
3171,2023-06-04 00:00:00,3,Plastic,168.651,Completed
3172,2023-09-10 00:00:00,25,Organic,138.078,Rejected
3173,2024-02-19 00:00:00,47,Paper,194.364,Completed
3174,2023-10-20 00:00:00,44,Paper,99.045,Rejected
3175,2023-09-08 00:00:00,97,Glass,191.178,Rejected
3176,2023-12-26 00:00:00,79,Metal,35.514,Pending
3177,2024-01-11 00:00:00,36,Glass,377.208,Pending
3178,2023-05-06 00:00:00,93,Plastic,274.644,Pending
3179,2023-05-07 00:00:00,89,Metal,281.304,Completed
3180,2023-08-29 00:00:00,26,Glass,30.393,Completed
3181,2023-10-15 00:00:00,49,Metal,349.92,Rejected
3182,2024-01-16 00:00:00,57,Glass,27.144,Completed
3183,2023-08-07 00:00:00,15,Paper,291.888,Completed
3184,2023-08-30 00:00:00,18,Organic,371.124,Completed
3185,2023-10-02 00:00:00,58,Organic,188.487,Rejected
3186,2023-01-01 00:00:00,16,Plastic,29.367,Rejected
3187,2023-07-31 00:00:00,2,Metal,336.456,Pending
3188,2023-04-30 00:00:00,64,Plastic,266.067,Rejected
3189,2023-01-11 00:00:00,77,Metal,230.607,Pending
3190,2023-08-07 00:00:00,11,Plastic,47.142,Completed
3191,2023-03-23 00:00:00,27,Organic,231.372,Rejected
3192,2023-06-05 00:00:00,2,Plastic,150.975,Pending
3193,2024-01-11 00:00:00,30,Metal,344.349,Pending
3194,2023-10-24 00:00:00,14,Glass,38.736,Pending
3195,2023-03-13 00:00:00,30,Paper,114.948,Completed
3196,2023-01-13 00:00:00,36,Glass,218.601,Rejected
3197,2023-12-23 00:00:00,36,Plastic,177.138,Completed
3198,2023-03-25 00:00:00,8,Organic,89.361,Completed
3199,2024-03-03 00:00:00,36,Plastic,78.561,Completed
3200,2024-03-11 00:00:00,41,Plastic,347.895,Pending
3201,2023-01-15 00:00:00,93,Glass,301.284,Completed
3202,2023-10-16 00:00:00,86,Paper,237.105,Completed
3203,2023-04-10 00:00:00,93,Glass,190.665,Completed
3204,2023-01-11 00:00:00,7,Organic,251.424,Rejected
3205,2023-08-22 00:00:00,35,Glass,170.532,Rejected
3206,2023-07-18 00:00:00,41,Organic,53.478,Pending
3207,2024-01-23 00:00:00,75,Paper,403.731,Pending
3208,2023-03-28 00:00:00,67,Metal,403.839,Rejected
3209,2023-09-27 00:00:00,34,Organic,65.088,Rejected
3210,2023-02-25 00:00:00,87,Paper,99.144,Pending
3211,2023-09-11 00:00:00,67,Organic,304.344,Rejected
3212,2023-09-03 00:00:00,23,Metal,178.029,Rejected
3213,2024-02-23 00:00:00,74,Organic,396.18,Rejected
3214,2024-03-07 00:00:00,16,Metal,239.274,Completed
3215,2023-05-25 00:00:00,61,Plastic,252.18,Pending
3216,2024-01-02 00:00:00,26,Metal,103.59,Pending
3217,2023-09-19 00:00:00,27,Glass,450,Completed
3218,2023-10-30 00:00:00,70,Plastic,204.669,Pending
3219,2023-02-21 00:00:00,86,Plastic,264.204,Rejected
3220,2023-10-05 00:00:00,25,Glass,439.38,Rejected
3221,2023-03-02 00:00:00,98,Metal,180.972,Rejected
3222,2023-05-14 00:00:00,81,Metal,144.063,Rejected
3223,2023-01-30 00:00:00,99,Organic,170.901,Rejected
3224,2023-02-05 00:00:00,77,Organic,182.376,Completed
3225,2023-02-18 00:00:00,19,Metal,19.728,Rejected
3226,2023-08-25 00:00:00,61,Plastic,220.833,Rejected
3227,2023-10-26 00:00:00,46,Metal,353.934,Rejected
3228,2023-08-30 00:00:00,79,Glass,65.385,Completed
3229,2023-01-01 00:00:00,78,Organic,40.212,Completed
3230,2024-03-23 00:00:00,72,Paper,295.488,Completed
3231,2024-02-21 00:00:00,69,Paper,131.67,Pending
3232,2023-06-01 00:00:00,34,Paper,135.963,Rejected
3233,2023-12-23 00:00:00,57,Organic,332.028,Pending
3234,2023-07-19 00:00:00,92,Glass,230.4,Rejected
3235,2023-06-24 00:00:00,18,Organic,115.524,Pending
3236,2023-09-08 00:00:00,87,Organic,414.09,Completed
3237,2023-03-03 00:00:00,6,Metal,88.308,Pending
3238,2023-07-08 00:00:00,72,Metal,415.566,Pending
3239,2023-08-30 00:00:00,82,Plastic,64.116,Completed
3240,2023-05-06 00:00:00,37,Paper,190.215,Pending
3241,2023-08-07 00:00:00,69,Glass,294.507,Rejected
3242,2023-03-27 00:00:00,97,Plastic,338.202,Completed
3243,2023-02-12 00:00:00,3,Paper,31.149,Pending
3244,2023-10-20 00:00:00,83,Metal,153.846,Completed
3245,2023-07-19 00:00:00,100,Glass,227.421,Completed
3246,2023-03-04 00:00:00,83,Metal,152.172,Rejected
3247,2023-07-11 00:00:00,52,Plastic,122.949,Rejected
3248,2023-04-07 00:00:00,76,Organic,425.016,Pending
3249,2024-01-29 00:00:00,46,Glass,390.942,Pending
3250,2023-10-04 00:00:00,34,Metal,95.463,Completed
3251,2023-11-29 00:00:00,87,Plastic,103.977,Completed
3252,2023-06-21 00:00:00,4,Glass,23.571,Pending
3253,2023-01-21 00:00:00,4,Paper,332.397,Completed
3254,2023-02-05 00:00:00,16,Organic,36.153,Pending
3255,2023-05-22 00:00:00,12,Organic,103.824,Completed
3256,2023-05-01 00:00:00,32,Metal,28.251,Pending
3257,2024-03-18 00:00:00,45,Paper,227.925,Completed
3258,2024-01-17 00:00:00,35,Paper,264.186,Completed
3259,2023-01-16 00:00:00,44,Paper,247.869,Pending
3260,2023-06-29 00:00:00,96,Plastic,357.822,Completed
3261,2023-03-21 00:00:00,60,Plastic,348.876,Pending
3262,2024-03-13 00:00:00,7,Metal,389.07,Completed
3263,2023-11-27 00:00:00,69,Metal,143.874,Completed
3264,2023-06-02 00:00:00,25,Organic,335.664,Rejected
3265,2024-01-17 00:00:00,84,Paper,439.362,Completed
3266,2023-06-24 00:00:00,46,Metal,296.973,Completed
3267,2023-08-31 00:00:00,70,Organic,105.948,Completed
3268,2023-07-22 00:00:00,72,Organic,160.965,Completed
3269,2023-12-10 00:00:00,9,Organic,48.204,Rejected
3270,2023-04-28 00:00:00,86,Paper,426.267,Completed
3271,2023-08-21 00:00:00,94,Plastic,305.469,Rejected
3272,2023-03-07 00:00:00,5,Glass,103.572,Completed
3273,2023-03-06 00:00:00,18,Glass,33.075,Rejected
3274,2024-02-04 00:00:00,55,Metal,345.87,Rejected
3275,2024-01-31 00:00:00,1,Organic,264.789,Pending
3276,2023-02-16 00:00:00,74,Paper,132.237,Pending
3277,2023-04-07 00:00:00,10,Metal,254.655,Rejected
3278,2023-04-12 00:00:00,68,Metal,150.876,Pending
3279,2023-04-04 00:00:00,54,Glass,427.788,Rejected
3280,2024-02-08 00:00:00,26,Paper,386.649,Pending
3281,2023-07-13 00:00:00,5,Plastic,361.116,Rejected
3282,2023-03-04 00:00:00,10,Glass,12.087,Pending
3283,2023-08-25 00:00:00,100,Plastic,422.838,Completed
3284,2023-05-05 00:00:00,65,Metal,250.515,Rejected
3285,2023-11-06 00:00:00,32,Paper,423.486,Rejected
3286,2024-02-01 00:00:00,80,Paper,352.692,Pending
3287,2023-04-16 00:00:00,8,Paper,401.778,Completed
3288,2023-01-26 00:00:00,13,Paper,243.999,Rejected
3289,2023-10-11 00:00:00,76,Glass,428.004,Rejected
3290,2024-01-18 00:00:00,94,Organic,55.89,Rejected
3291,2024-03-15 00:00:00,74,Paper,444.987,Completed
3292,2023-05-20 00:00:00,58,Glass,349.551,Rejected
3293,2024-01-02 00:00:00,38,Metal,161.577,Rejected
3294,2023-10-25 00:00:00,80,Metal,52.713,Rejected
3295,2024-01-17 00:00:00,45,Paper,155.295,Pending
3296,2024-03-17 00:00:00,13,Plastic,177.498,Completed
3297,2023-01-06 00:00:00,67,Paper,74.538,Pending
3298,2023-12-02 00:00:00,35,Glass,62.064,Pending
3299,2023-10-26 00:00:00,71,Organic,186.489,Completed
3300,2023-05-10 00:00:00,99,Plastic,169.425,Pending
3301,2023-07-04 00:00:00,91,Glass,406.899,Completed
3302,2023-02-10 00:00:00,48,Paper,188.694,Completed
3303,2023-10-30 00:00:00,52,Glass,250.353,Completed
3304,2023-08-02 00:00:00,12,Plastic,372.762,Pending
3305,2023-08-03 00:00:00,20,Plastic,254.34,Pending
3306,2023-01-20 00:00:00,7,Metal,351.585,Rejected
3307,2023-06-15 00:00:00,88,Paper,152.667,Rejected
3308,2023-09-16 00:00:00,65,Organic,444.006,Completed
3309,2023-08-30 00:00:00,8,Paper,130.509,Rejected
3310,2024-02-11 00:00:00,49,Plastic,37.989,Rejected
3311,2023-11-03 00:00:00,69,Organic,436.959,Pending
3312,2023-01-29 00:00:00,58,Glass,307.206,Completed
3313,2024-02-06 00:00:00,98,Plastic,365.076,Rejected
3314,2023-03-30 00:00:00,87,Plastic,163.53,Completed
3315,2023-03-17 00:00:00,8,Metal,209.196,Rejected
3316,2023-05-10 00:00:00,88,Metal,244.449,Rejected
3317,2023-11-20 00:00:00,91,Paper,389.907,Pending
3318,2023-01-11 00:00:00,79,Metal,108.297,Pending
3319,2023-04-08 00:00:00,57,Glass,235.242,Rejected
3320,2024-03-19 00:00:00,56,Organic,115.686,Pending
3321,2023-03-04 00:00:00,93,Plastic,399.87,Completed
3322,2023-01-25 00:00:00,30,Glass,421.452,Pending
3323,2023-05-09 00:00:00,12,Organic,90.639,Completed
3324,2023-05-01 00:00:00,43,Paper,168.237,Completed
3325,2023-12-06 00:00:00,13,Metal,353.79,Pending
3326,2023-03-06 00:00:00,67,Paper,297.306,Completed
3327,2023-04-26 00:00:00,85,Metal,289.422,Completed
3328,2023-12-24 00:00:00,42,Glass,268.425,Completed
3329,2023-10-27 00:00:00,88,Paper,389.475,Pending
3330,2023-08-15 00:00:00,32,Plastic,118.044,Rejected
3331,2024-02-15 00:00:00,79,Plastic,266.823,Rejected
3332,2023-01-16 00:00:00,35,Glass,10.629,Rejected
3333,2024-01-11 00:00:00,92,Plastic,245.952,Completed
3334,2023-01-27 00:00:00,6,Metal,145.728,Completed
3335,2023-09-09 00:00:00,41,Glass,259.632,Pending
3336,2023-06-14 00:00:00,66,Glass,224.667,Completed
3337,2023-09-25 00:00:00,89,Plastic,60.939,Pending
3338,2023-06-24 00:00:00,94,Plastic,71.064,Completed
3339,2023-02-08 00:00:00,75,Plastic,312.282,Rejected
3340,2023-09-11 00:00:00,7,Metal,285.237,Pending
3341,2023-03-07 00:00:00,6,Organic,248.76,Pending
3342,2023-01-05 00:00:00,59,Plastic,281.628,Pending
3343,2023-03-16 00:00:00,36,Glass,98.406,Pending
3344,2023-07-19 00:00:00,6,Organic,54.657,Completed
3345,2023-08-14 00:00:00,77,Glass,427.05,Pending
3346,2023-11-19 00:00:00,26,Plastic,229.887,Pending
3347,2024-03-16 00:00:00,57,Plastic,388.656,Rejected
3348,2023-09-05 00:00:00,25,Glass,281.691,Rejected
3349,2023-03-07 00:00:00,90,Organic,257.562,Pending
3350,2024-02-12 00:00:00,65,Organic,239.229,Completed
3351,2024-01-14 00:00:00,77,Metal,174.447,Pending
3352,2023-03-07 00:00:00,85,Glass,32.841,Pending
3353,2023-09-25 00:00:00,77,Metal,73.053,Pending
3354,2023-02-21 00:00:00,45,Plastic,183.384,Rejected
3355,2023-08-19 00:00:00,49,Paper,195.975,Rejected
3356,2023-03-23 00:00:00,77,Metal,81.297,Rejected
3357,2023-06-12 00:00:00,38,Plastic,133.902,Completed
3358,2023-04-23 00:00:00,44,Metal,316.422,Completed
3359,2023-04-23 00:00:00,36,Organic,112.023,Completed
3360,2024-03-03 00:00:00,95,Paper,176.202,Rejected
3361,2023-07-24 00:00:00,7,Glass,231.219,Rejected
3362,2023-01-01 00:00:00,75,Metal,367.308,Pending
3363,2024-01-16 00:00:00,95,Metal,367.164,Completed
3364,2024-03-01 00:00:00,27,Glass,426.24,Completed
3365,2023-05-07 00:00:00,45,Organic,242.451,Completed
3366,2023-10-26 00:00:00,11,Plastic,418.149,Completed
3367,2023-09-03 00:00:00,53,Organic,326.196,Completed
3368,2023-03-26 00:00:00,94,Metal,383.715,Rejected
3369,2023-12-31 00:00:00,78,Metal,325.602,Completed
3370,2023-12-05 00:00:00,69,Metal,253.701,Pending
3371,2023-01-03 00:00:00,45,Plastic,56.916,Rejected
3372,2023-11-25 00:00:00,35,Plastic,349.875,Completed
3373,2023-06-29 00:00:00,46,Organic,74.331,Completed
3374,2024-02-09 00:00:00,15,Paper,13.374,Completed
3375,2023-08-15 00:00:00,45,Paper,332.856,Pending
3376,2023-06-22 00:00:00,6,Metal,169.74,Pending
3377,2023-10-22 00:00:00,62,Organic,409.023,Pending
3378,2023-01-04 00:00:00,96,Organic,346.545,Pending
3379,2023-10-19 00:00:00,56,Paper,204.354,Completed
3380,2023-01-31 00:00:00,16,Glass,436.707,Rejected
3381,2023-07-29 00:00:00,47,Metal,438.894,Rejected
3382,2023-12-15 00:00:00,80,Paper,9.63,Pending
3383,2023-04-08 00:00:00,82,Metal,366.966,Rejected
3384,2023-07-12 00:00:00,33,Glass,188.964,Pending
3385,2023-03-28 00:00:00,52,Metal,122.715,Pending
3386,2023-01-11 00:00:00,99,Organic,317.916,Pending
3387,2023-06-17 00:00:00,66,Paper,339.237,Pending
3388,2023-10-21 00:00:00,72,Plastic,340.533,Rejected
3389,2023-02-01 00:00:00,62,Metal,129.987,Completed
3390,2023-01-17 00:00:00,87,Organic,263.34,Completed
3391,2023-10-18 00:00:00,3,Glass,296.721,Completed
3392,2024-01-12 00:00:00,64,Glass,377.478,Completed
3393,2023-01-23 00:00:00,12,Organic,227.601,Rejected
3394,2023-08-28 00:00:00,55,Paper,374.733,Pending
3395,2024-01-21 00:00:00,92,Glass,37.26,Completed
3396,2023-11-10 00:00:00,97,Paper,90,Completed
3397,2023-06-20 00:00:00,80,Metal,105.552,Completed
3398,2023-04-24 00:00:00,45,Paper,227.844,Rejected
3399,2023-01-07 00:00:00,74,Glass,94.5,Pending
3400,2023-11-25 00:00:00,84,Plastic,244.512,Pending
3401,2023-04-07 00:00:00,84,Plastic,234.396,Completed
3402,2024-02-02 00:00:00,62,Organic,158.058,Pending
3403,2023-11-05 00:00:00,40,Glass,388.467,Pending
3404,2024-02-17 00:00:00,38,Plastic,160.335,Completed
3405,2023-12-05 00:00:00,47,Paper,209.349,Pending
3406,2023-03-30 00:00:00,50,Plastic,190.629,Pending
3407,2024-02-16 00:00:00,79,Metal,93.897,Rejected
3408,2024-01-23 00:00:00,56,Plastic,49.869,Completed
3409,2023-02-09 00:00:00,44,Paper,338.31,Pending
3410,2024-01-23 00:00:00,73,Plastic,82.8,Rejected
3411,2023-05-22 00:00:00,18,Plastic,374.598,Completed
3412,2023-07-12 00:00:00,85,Organic,288.954,Rejected
3413,2023-02-04 00:00:00,52,Glass,158.346,Pending
3414,2023-10-27 00:00:00,2,Plastic,329.751,Pending
3415,2023-06-22 00:00:00,50,Paper,441.324,Rejected
3416,2023-10-18 00:00:00,33,Glass,89.712,Completed
3417,2023-01-19 00:00:00,99,Paper,259.866,Pending
3418,2023-01-04 00:00:00,9,Plastic,404.235,Completed
3419,2023-12-05 00:00:00,96,Glass,126.738,Rejected
3420,2023-12-18 00:00:00,63,Metal,296.244,Completed
3421,2023-05-16 00:00:00,83,Metal,261.45,Pending
3422,2023-10-20 00:00:00,77,Paper,376.029,Rejected
3423,2023-01-30 00:00:00,31,Glass,442.197,Pending
3424,2023-05-10 00:00:00,34,Organic,95.346,Completed
3425,2023-09-13 00:00:00,6,Organic,343.08,Pending
3426,2023-05-02 00:00:00,83,Organic,156.348,Rejected
3427,2023-12-28 00:00:00,69,Paper,78.039,Completed
3428,2023-01-26 00:00:00,6,Paper,388.962,Pending
3429,2024-03-14 00:00:00,60,Metal,168.804,Rejected
3430,2024-02-28 00:00:00,28,Metal,222.552,Completed
3431,2023-01-10 00:00:00,5,Paper,172.728,Completed
3432,2023-11-07 00:00:00,6,Organic,188.577,Rejected
3433,2023-09-23 00:00:00,26,Metal,427.518,Completed
3434,2023-10-27 00:00:00,58,Organic,271.26,Pending
3435,2023-02-03 00:00:00,29,Paper,386.91,Completed
3436,2023-05-23 00:00:00,86,Paper,236.997,Pending
3437,2023-11-08 00:00:00,52,Organic,389.439,Rejected
3438,2023-07-28 00:00:00,26,Organic,148.581,Pending
3439,2023-11-11 00:00:00,12,Glass,243.54,Pending
3440,2024-03-21 00:00:00,100,Paper,215.604,Rejected
3441,2023-04-10 00:00:00,87,Paper,357.453,Rejected
3442,2024-03-18 00:00:00,53,Metal,278.316,Pending
3443,2023-10-19 00:00:00,68,Organic,377.856,Pending
3444,2023-09-19 00:00:00,61,Plastic,89.595,Pending
3445,2023-04-02 00:00:00,7,Metal,245.061,Completed
3446,2023-05-10 00:00:00,75,Plastic,304.002,Rejected
3447,2023-06-14 00:00:00,99,Paper,133.344,Completed
3448,2024-03-26 00:00:00,65,Metal,388.629,Completed
3449,2023-06-28 00:00:00,58,Paper,261.09,Pending
3450,2023-11-15 00:00:00,15,Metal,101.745,Completed
3451,2024-01-25 00:00:00,29,Plastic,427.635,Pending
3452,2023-06-09 00:00:00,95,Plastic,52.506,Completed
3453,2023-02-12 00:00:00,37,Glass,246.618,Completed
3454,2023-10-21 00:00:00,99,Metal,325.107,Pending
3455,2024-02-28 00:00:00,12,Metal,201.186,Completed
3456,2023-12-05 00:00:00,4,Metal,288.981,Completed
3457,2023-10-09 00:00:00,95,Organic,167.148,Pending
3458,2023-07-17 00:00:00,94,Paper,107.145,Completed
3459,2023-05-19 00:00:00,65,Paper,175.311,Completed
3460,2023-01-22 00:00:00,24,Glass,325.413,Rejected
3461,2023-02-28 00:00:00,5,Glass,74.988,Rejected
3462,2023-08-05 00:00:00,90,Organic,274.626,Rejected
3463,2024-02-24 00:00:00,40,Glass,137.358,Completed
3464,2024-03-26 00:00:00,47,Organic,335.142,Pending
3465,2023-06-26 00:00:00,25,Paper,346.068,Pending
3466,2023-02-27 00:00:00,72,Plastic,240.552,Rejected
3467,2024-02-01 00:00:00,79,Metal,248.958,Pending
3468,2023-06-11 00:00:00,97,Organic,126.756,Completed
3469,2023-03-14 00:00:00,72,Organic,413.298,Pending
3470,2023-08-23 00:00:00,50,Metal,417.204,Rejected
3471,2023-03-24 00:00:00,62,Plastic,305.424,Pending
3472,2023-12-18 00:00:00,79,Metal,296.226,Pending
3473,2024-01-19 00:00:00,98,Metal,303.156,Pending
3474,2023-11-21 00:00:00,14,Organic,12.762,Rejected
3475,2023-12-22 00:00:00,68,Metal,119.817,Completed
3476,2024-02-24 00:00:00,78,Plastic,287.928,Rejected
3477,2023-04-30 00:00:00,75,Metal,211.113,Pending
3478,2023-08-15 00:00:00,89,Metal,289.422,Completed
3479,2023-06-16 00:00:00,44,Plastic,441.108,Pending
3480,2023-01-04 00:00:00,44,Glass,436.005,Completed
3481,2023-10-25 00:00:00,48,Organic,433.926,Completed
3482,2023-10-18 00:00:00,94,Metal,420.75,Pending
3483,2024-03-02 00:00:00,49,Plastic,354.267,Rejected
3484,2023-10-05 00:00:00,46,Organic,76.419,Rejected
3485,2023-08-25 00:00:00,12,Organic,340.299,Rejected
