dispatch_id,date,user_id,material_type,dispatched_qty,destination,status
2588,2023-04-28 00:00:00,2,Plastic,454.02,Location_20,Pending
2589,2023-03-04 00:00:00,69,Glass,189.18,Location_2,Pending
2590,2023-05-20 00:00:00,32,Plastic,31.08,Location_5,Rejected
2591,2023-05-30 00:00:00,82,Plastic,421.4,Location_2,Pending
2592,2023-12-25 00:00:00,36,Plastic,62.7,Location_6,Rejected
2593,2023-10-16 00:00:00,43,Metal,419.5,Location_1,Pending
2594,2023-05-29 00:00:00,28,Organic,132.09,Location_6,Rejected
2595,2023-09-04 00:00:00,27,Organic,253.27,Location_1,Rejected
2596,2023-01-13 00:00:00,20,Plastic,348.98,Location_1,Pending
2597,2023-07-15 00:00:00,39,Metal,281.63,Location_11,Pending
2598,2023-09-07 00:00:00,92,Plastic,83.34,Location_4,Rejected
2599,2023-05-17 00:00:00,81,Glass,331.66,Location_13,Pending
2600,2023-07-22 00:00:00,63,Plastic,431.06,Location_18,Rejected
2601,2024-01-18 00:00:00,65,Glass,361.81,Location_8,Completed
2602,2023-07-11 00:00:00,45,Metal,91.16,Location_17,Pending
2603,2024-03-10 00:00:00,99,Metal,178.97,Location_14,Pending
2604,2023-07-25 00:00:00,6,Glass,289.32,Location_3,Completed
2605,2023-06-15 00:00:00,41,Plastic,218.72,Location_8,Completed
2606,2023-09-20 00:00:00,56,Metal,412.36,Location_8,Rejected
2607,2023-12-19 00:00:00,7,Glass,195.23,Location_1,Pending
2608,2024-02-14 00:00:00,40,Glass,304.08,Location_18,Completed
2609,2023-06-15 00:00:00,47,Paper,369.49,Location_10,Completed
2610,2023-05-11 00:00:00,86,Paper,45.09,Location_16,Completed
2611,2024-03-04 00:00:00,39,Metal,251.54,Location_13,Rejected
2612,2023-05-19 00:00:00,20,Glass,187.09,Location_8,Rejected
2613,2024-01-19 00:00:00,25,Organic,68.65,Location_4,Pending
2614,2023-10-06 00:00:00,21,Metal,278.53,Location_8,Rejected
2615,2023-09-12 00:00:00,7,Metal,206.05,Location_2,Completed
2616,2023-11-23 00:00:00,68,Organic,475.23,Location_17,Rejected
2617,2023-07-25 00:00:00,49,Glass,495.93,Location_14,Completed
2618,2023-02-18 00:00:00,83,Organic,88.76,Location_4,Rejected
2619,2024-02-21 00:00:00,59,Metal,285.77,Location_14,Rejected
2620,2023-01-27 00:00:00,76,Metal,484.15,Location_10,Rejected
2621,2023-10-20 00:00:00,73,Metal,50.56,Location_16,Completed
2622,2023-10-19 00:00:00,39,Metal,417.15,Location_16,Completed
2623,2023-05-16 00:00:00,39,Plastic,64,Location_8,Rejected
2624,2023-06-25 00:00:00,48,Paper,268.66,Location_10,Pending
2625,2023-06-14 00:00:00,45,Plastic,329.57,Location_14,Rejected
2626,2023-03-22 00:00:00,56,Paper,80.59,Location_9,Completed
2627,2023-06-08 00:00:00,4,Plastic,462.3,Location_16,Pending
2628,2023-12-24 00:00:00,14,Plastic,380.01,Location_13,Completed
2629,2023-02-07 00:00:00,99,Glass,458.72,Location_13,Completed
2630,2023-08-16 00:00:00,47,Paper,26.67,Location_12,Rejected
2631,2023-08-26 00:00:00,45,Metal,186.08,Location_16,Rejected
2632,2023-03-23 00:00:00,31,Paper,226.21,Location_3,Pending
2633,2024-03-24 00:00:00,93,Metal,261.82,Location_20,Rejected
2634,2024-03-09 00:00:00,30,Paper,52.31,Location_2,Rejected
2635,2023-06-18 00:00:00,19,Metal,421.38,Location_6,Completed
2636,2023-04-06 00:00:00,39,Plastic,420.72,Location_9,Pending
2637,2023-04-16 00:00:00,17,Metal,411.23,Location_10,Pending
2638,2023-09-01 00:00:00,25,Organic,77.35,Location_14,Completed
2639,2023-10-15 00:00:00,58,Paper,163.45,Location_17,Pending
2640,2023-09-09 00:00:00,70,Paper,288.12,Location_4,Pending
2641,2024-01-21 00:00:00,52,Plastic,204.05,Location_15,Pending
2642,2023-08-20 00:00:00,43,Paper,416.09,Location_13,Pending
2643,2023-09-29 00:00:00,74,Paper,321.38,Location_5,Pending
2644,2024-03-08 00:00:00,96,Paper,59.32,Location_3,Pending
2645,2023-07-04 00:00:00,50,Glass,469.16,Location_3,Rejected
2646,2023-05-02 00:00:00,31,Glass,443.46,Location_15,Pending
2647,2023-07-18 00:00:00,85,Paper,200.39,Location_17,Pending
2648,2023-01-05 00:00:00,87,Metal,284.32,Location_7,Pending
2649,2023-02-01 00:00:00,27,Organic,405.97,Location_19,Completed
2650,2023-01-30 00:00:00,43,Metal,309.54,Location_12,Rejected
2651,2023-01-21 00:00:00,90,Plastic,322.65,Location_17,Pending
2652,2023-10-29 00:00:00,37,Metal,379.03,Location_16,Completed
2653,2024-02-13 00:00:00,65,Metal,82.18,Location_15,Pending
2654,2023-11-13 00:00:00,48,Glass,138.46,Location_11,Completed
2655,2024-02-06 00:00:00,42,Plastic,239.65,Location_15,Pending
2656,2024-01-20 00:00:00,28,Organic,186.16,Location_7,Completed
2657,2024-02-22 00:00:00,81,Paper,29.13,Location_19,Rejected
2658,2024-01-29 00:00:00,82,Glass,250.75,Location_3,Completed
2659,2023-11-03 00:00:00,71,Metal,193.19,Location_6,Rejected
2660,2023-08-25 00:00:00,78,Glass,217.62,Location_18,Rejected
2661,2024-02-07 00:00:00,32,Metal,111.05,Location_10,Pending
2662,2023-04-01 00:00:00,10,Glass,65.66,Location_3,Rejected
2663,2023-12-25 00:00:00,98,Organic,159.88,Location_18,Completed
2664,2023-07-09 00:00:00,1,Metal,214.52,Location_16,Pending
2665,2024-03-17 00:00:00,100,Metal,257.06,Location_14,Pending
2666,2024-01-20 00:00:00,98,Metal,499.41,Location_16,Pending
2667,2023-09-12 00:00:00,98,Metal,486.84,Location_10,Pending
2668,2023-09-18 00:00:00,33,Organic,87.84,Location_19,Pending
2669,2023-11-09 00:00:00,36,Paper,72.54,Location_9,Completed
2670,2023-05-10 00:00:00,72,Plastic,284.92,Location_15,Rejected
2671,2023-08-13 00:00:00,64,Glass,301.51,Location_8,Pending
2672,2023-03-26 00:00:00,16,Organic,363.25,Location_14,Completed
2673,2023-03-06 00:00:00,50,Organic,364.66,Location_19,Rejected
2674,2023-02-19 00:00:00,79,Organic,16.75,Location_17,Pending
2675,2023-03-29 00:00:00,77,Organic,459.66,Location_14,Rejected
2676,2023-05-20 00:00:00,65,Organic,147.18,Location_20,Pending
2677,2023-06-30 00:00:00,1,Metal,363.45,Location_2,Completed
2678,2024-02-03 00:00:00,60,Plastic,361.7,Location_10,Completed
2679,2024-01-17 00:00:00,84,Glass,306.97,Location_18,Completed
2680,2023-09-04 00:00:00,38,Glass,454.17,Location_20,Pending
2681,2023-01-18 00:00:00,45,Organic,76.64,Location_14,Pending
2682,2023-05-26 00:00:00,100,Metal,385.5,Location_2,Pending
2683,2023-03-01 00:00:00,92,Organic,372.21,Location_8,Completed
2684,2023-07-15 00:00:00,49,Plastic,364.56,Location_16,Pending
2685,2023-09-08 00:00:00,67,Glass,105.76,Location_5,Pending
2686,2023-09-25 00:00:00,83,Plastic,199.83,Location_8,Pending
2687,2024-02-21 00:00:00,35,Plastic,91.9,Location_7,Completed
2688,2023-02-13 00:00:00,59,Glass,407.98,Location_7,Rejected
2689,2023-02-14 00:00:00,17,Organic,348.73,Location_2,Pending
2690,2023-01-06 00:00:00,22,Metal,136.84,Location_2,Completed
2691,2023-01-16 00:00:00,11,Plastic,487.66,Location_8,Completed
2692,2023-12-17 00:00:00,67,Metal,292.41,Location_12,Rejected
2693,2023-02-10 00:00:00,90,Organic,171.08,Location_4,Rejected
2694,2023-08-25 00:00:00,23,Glass,244.31,Location_10,Pending
2695,2023-04-03 00:00:00,55,Glass,214.73,Location_12,Pending
2696,2023-05-02 00:00:00,78,Plastic,99.28,Location_4,Rejected
2697,2023-12-07 00:00:00,26,Metal,245.99,Location_19,Pending
2698,2023-05-14 00:00:00,97,Glass,39.08,Location_3,Completed
2699,2023-12-24 00:00:00,34,Organic,284.94,Location_14,Rejected
2700,2023-01-17 00:00:00,63,Organic,174.33,Location_11,Completed
2701,2023-04-19 00:00:00,39,Metal,184.27,Location_20,Pending
2702,2024-03-21 00:00:00,68,Paper,396.36,Location_10,Rejected
2703,2023-11-10 00:00:00,35,Metal,400.37,Location_4,Rejected
2704,2023-02-21 00:00:00,2,Glass,235.32,Location_4,Completed
2705,2024-03-20 00:00:00,83,Glass,22.94,Location_16,Pending
2706,2023-12-06 00:00:00,51,Plastic,31.53,Location_4,Completed
2707,2023-11-04 00:00:00,5,Glass,337.89,Location_1,Rejected
2708,2024-03-04 00:00:00,99,Organic,125.1,Location_2,Completed
2709,2024-02-16 00:00:00,29,Paper,498.57,Location_16,Pending
2710,2023-04-08 00:00:00,81,Glass,385.25,Location_18,Pending
2711,2023-03-18 00:00:00,49,Paper,219.88,Location_14,Pending
2712,2023-04-14 00:00:00,5,Plastic,447.86,Location_9,Pending
2713,2023-03-26 00:00:00,63,Metal,351.37,Location_3,Completed
2714,2024-02-11 00:00:00,87,Metal,92.23,Location_16,Completed
2715,2023-02-22 00:00:00,4,Glass,79.87,Location_18,Completed
2716,2023-07-04 00:00:00,72,Organic,96.19,Location_13,Pending
2717,2024-02-13 00:00:00,62,Plastic,49.49,Location_12,Pending
2718,2023-09-20 00:00:00,77,Plastic,230.69,Location_7,Pending
2719,2023-05-11 00:00:00,76,Plastic,450.11,Location_10,Rejected
2720,2023-10-02 00:00:00,97,Plastic,398.89,Location_19,Rejected
2721,2023-03-12 00:00:00,75,Organic,298.29,Location_14,Completed
2722,2023-11-04 00:00:00,65,Paper,73.67,Location_3,Rejected
2723,2024-03-08 00:00:00,76,Plastic,260.4,Location_19,Completed
2724,2023-04-19 00:00:00,24,Plastic,62.34,Location_9,Completed
2725,2023-01-25 00:00:00,44,Paper,157.16,Location_20,Completed
2726,2023-06-19 00:00:00,75,Plastic,179.54,Location_12,Pending
2727,2023-06-21 00:00:00,52,Organic,184.84,Location_13,Rejected
2728,2023-11-29 00:00:00,95,Plastic,228.47,Location_17,Completed
2729,2023-02-25 00:00:00,5,Organic,434.41,Location_12,Pending
2730,2023-05-28 00:00:00,75,Metal,478.27,Location_3,Completed
2731,2024-03-14 00:00:00,29,Plastic,419.42,Location_1,Rejected
2732,2023-02-01 00:00:00,40,Glass,436.37,Location_1,Rejected
2733,2023-07-02 00:00:00,5,Plastic,253.79,Location_15,Rejected
2734,2024-03-15 00:00:00,66,Organic,292.42,Location_11,Pending
2735,2023-03-12 00:00:00,23,Metal,376.64,Location_20,Pending
2736,2023-02-21 00:00:00,85,Metal,166.12,Location_7,Completed
2737,2023-02-11 00:00:00,72,Paper,27.97,Location_20,Completed
2738,2023-09-27 00:00:00,6,Metal,378.6,Location_19,Pending
2739,2024-02-14 00:00:00,62,Organic,203.8,Location_17,Rejected
2740,2023-04-15 00:00:00,60,Metal,159.54,Location_4,Rejected
2741,2023-02-10 00:00:00,64,Organic,330.29,Location_20,Completed
2742,2023-04-13 00:00:00,38,Paper,444.37,Location_20,Rejected
2743,2023-09-12 00:00:00,99,Paper,295.74,Location_6,Pending
2744,2023-07-21 00:00:00,86,Glass,480.56,Location_11,Pending
2745,2024-02-09 00:00:00,55,Glass,322.72,Location_2,Rejected
2746,2023-06-15 00:00:00,78,Metal,58.96,Location_20,Rejected
2747,2023-06-10 00:00:00,67,Organic,496.4,Location_10,Pending
2748,2024-01-10 00:00:00,64,Metal,220.49,Location_16,Pending
2749,2023-06-20 00:00:00,24,Organic,238.02,Location_13,Completed
2750,2023-07-07 00:00:00,91,Plastic,118.58,Location_12,Pending
2751,2023-04-28 00:00:00,67,Plastic,223.16,Location_2,Completed
2752,2023-04-01 00:00:00,86,Paper,91.49,Location_10,Completed
2753,2023-08-27 00:00:00,29,Paper,344.29,Location_6,Completed
2754,2023-10-12 00:00:00,24,Plastic,407.53,Location_11,Completed
2755,2023-03-23 00:00:00,41,Metal,296.27,Location_8,Pending
2756,2023-04-11 00:00:00,99,Organic,90.17,Location_8,Pending
2757,2023-08-29 00:00:00,96,Glass,421.89,Location_15,Pending
2758,2024-03-11 00:00:00,15,Metal,358.67,Location_5,Completed
2759,2023-05-25 00:00:00,99,Plastic,468.01,Location_8,Completed
2760,2023-10-12 00:00:00,70,Plastic,204.13,Location_10,Pending
2761,2023-06-02 00:00:00,49,Glass,282.66,Location_1,Completed
2762,2024-02-11 00:00:00,25,Metal,122.46,Location_19,Completed
2763,2023-01-10 00:00:00,70,Plastic,218.4,Location_6,Completed
2764,2023-06-22 00:00:00,89,Paper,209.6,Location_4,Rejected
2765,2023-01-16 00:00:00,82,Paper,285.89,Location_14,Rejected
2766,2023-03-29 00:00:00,45,Metal,50.15,Location_12,Completed
2767,2024-03-25 00:00:00,100,Glass,485.79,Location_20,Rejected
2768,2023-01-02 00:00:00,12,Paper,417.64,Location_1,Completed
2769,2023-02-17 00:00:00,97,Glass,109.78,Location_6,Completed
2770,2023-03-25 00:00:00,77,Plastic,29.52,Location_8,Completed
2771,2023-11-21 00:00:00,2,Paper,359.94,Location_15,Pending
2772,2023-02-05 00:00:00,14,Glass,50.53,Location_20,Completed
2773,2023-02-17 00:00:00,40,Plastic,406.81,Location_17,Rejected
2774,2023-06-22 00:00:00,74,Plastic,498.31,Location_19,Rejected
2775,2023-03-27 00:00:00,41,Paper,63.32,Location_19,Rejected
2776,2023-09-04 00:00:00,70,Paper,223.98,Location_12,Completed
2777,2023-03-03 00:00:00,79,Paper,318.42,Location_8,Rejected
2778,2024-02-21 00:00:00,59,Glass,50.82,Location_11,Rejected
2779,2024-03-24 00:00:00,43,Plastic,345.2,Location_7,Pending
2780,2023-03-20 00:00:00,76,Metal,477.2,Location_5,Pending
2781,2023-09-04 00:00:00,35,Paper,167.1,Location_4,Rejected
2782,2024-03-17 00:00:00,52,Organic,233.2,Location_5,Rejected
2783,2023-03-28 00:00:00,46,Paper,40.84,Location_4,Rejected
2784,2024-02-12 00:00:00,25,Paper,303.63,Location_2,Rejected
2785,2023-01-12 00:00:00,98,Paper,451.17,Location_17,Rejected
2786,2023-12-19 00:00:00,62,Glass,231.85,Location_13,Pending
2787,2023-11-13 00:00:00,65,Metal,211.32,Location_1,Rejected
2788,2023-07-24 00:00:00,32,Metal,110.13,Location_6,Pending
2789,2023-06-22 00:00:00,54,Plastic,32.26,Location_2,Rejected
2790,2023-02-11 00:00:00,70,Paper,202.77,Location_11,Completed
2791,2023-02-17 00:00:00,97,Paper,204.82,Location_9,Completed
2792,2023-06-17 00:00:00,10,Metal,469.94,Location_16,Rejected
2793,2023-06-23 00:00:00,9,Plastic,337.62,Location_13,Rejected
2794,2023-01-08 00:00:00,18,Glass,331.86,Location_17,Completed
2795,2024-02-05 00:00:00,92,Organic,74.2,Location_3,Rejected
2796,2023-07-25 00:00:00,26,Plastic,361.13,Location_14,Pending
2797,2023-11-02 00:00:00,57,Paper,408.96,Location_17,Pending
2798,2023-09-09 00:00:00,62,Organic,486.73,Location_19,Completed
2799,2023-10-23 00:00:00,26,Paper,165.67,Location_10,Rejected
2800,2024-03-23 00:00:00,57,Paper,453.42,Location_20,Completed
2801,2023-09-05 00:00:00,59,Plastic,390.66,Location_17,Pending
2802,2023-05-20 00:00:00,87,Metal,69.56,Location_5,Rejected
2803,2024-03-01 00:00:00,45,Organic,229.97,Location_9,Rejected
2804,2023-07-22 00:00:00,81,Glass,477.22,Location_12,Pending
2805,2023-01-27 00:00:00,100,Organic,97.75,Location_2,Completed
2806,2024-01-01 00:00:00,70,Metal,161.05,Location_13,Rejected
2807,2023-09-10 00:00:00,98,Glass,426.82,Location_18,Pending
2808,2023-03-31 00:00:00,94,Paper,487.54,Location_9,Pending
2809,2023-11-12 00:00:00,43,Glass,388.04,Location_10,Rejected
2810,2023-09-24 00:00:00,91,Metal,471.1,Location_14,Completed
2811,2023-08-02 00:00:00,65,Metal,462.44,Location_10,Completed
2812,2023-10-04 00:00:00,44,Paper,359.79,Location_12,Pending
2813,2023-07-14 00:00:00,92,Glass,494.99,Location_5,Completed
2814,2023-10-29 00:00:00,22,Paper,210.29,Location_12,Rejected
2815,2023-07-25 00:00:00,10,Glass,369.86,Location_11,Pending
2816,2023-02-16 00:00:00,58,Metal,81.72,Location_20,Completed
2817,2023-10-21 00:00:00,76,Glass,303.44,Location_7,Completed
2818,2023-09-27 00:00:00,57,Glass,297.42,Location_7,Completed
2819,2023-08-26 00:00:00,92,Organic,326.62,Location_12,Completed
2820,2023-08-14 00:00:00,57,Organic,202.72,Location_18,Rejected
2821,2023-09-16 00:00:00,19,Metal,123.79,Location_9,Pending
2822,2023-11-15 00:00:00,3,Glass,233.73,Location_17,Pending
2823,2023-05-30 00:00:00,53,Organic,136.66,Location_10,Rejected
2824,2023-01-27 00:00:00,17,Glass,146.82,Location_4,Pending
2825,2023-09-06 00:00:00,73,Organic,120.74,Location_14,Rejected
2826,2023-01-30 00:00:00,87,Plastic,109.02,Location_6,Rejected
2827,2023-10-12 00:00:00,28,Plastic,245.53,Location_10,Pending
2828,2023-06-21 00:00:00,59,Plastic,445.02,Location_13,Completed
2829,2024-02-28 00:00:00,8,Plastic,346.96,Location_11,Pending
2830,2023-11-29 00:00:00,17,Metal,460.24,Location_6,Rejected
2831,2023-04-05 00:00:00,48,Glass,171.57,Location_2,Rejected
2832,2023-10-21 00:00:00,55,Plastic,59.54,Location_18,Pending
2833,2024-02-22 00:00:00,97,Plastic,52.87,Location_10,Completed
2834,2023-07-16 00:00:00,52,Metal,169.09,Location_16,Completed
2835,2023-07-06 00:00:00,30,Organic,407.96,Location_12,Pending
2836,2023-03-07 00:00:00,43,Plastic,495.85,Location_3,Pending
2837,2024-02-15 00:00:00,75,Glass,198.03,Location_4,Completed
2838,2023-06-06 00:00:00,42,Organic,377.94,Location_7,Rejected
2839,2023-12-20 00:00:00,61,Glass,262.88,Location_8,Completed
2840,2024-02-20 00:00:00,11,Paper,219.06,Location_10,Rejected
2841,2024-01-05 00:00:00,28,Plastic,232.13,Location_3,Completed
2842,2023-12-17 00:00:00,70,Metal,53.3,Location_2,Pending
2843,2023-12-17 00:00:00,52,Metal,470.83,Location_7,Rejected
2844,2023-08-07 00:00:00,65,Organic,282,Location_9,Completed
2845,2023-08-26 00:00:00,16,Organic,453.73,Location_11,Pending
2846,2023-03-12 00:00:00,40,Organic,408.81,Location_11,Completed
2847,2023-07-30 00:00:00,28,Paper,352.92,Location_3,Completed
2848,2023-10-02 00:00:00,57,Glass,446.52,Location_2,Rejected
2849,2024-02-04 00:00:00,57,Organic,177.2,Location_12,Completed
2850,2023-10-27 00:00:00,45,Plastic,452.45,Location_9,Pending
2851,2023-12-09 00:00:00,94,Paper,295.47,Location_20,Pending
2852,2024-03-24 00:00:00,77,Organic,344.35,Location_19,Completed
2853,2023-03-29 00:00:00,28,Glass,162.45,Location_16,Completed
2854,2023-08-07 00:00:00,58,Plastic,327.29,Location_7,Rejected
2855,2023-09-30 00:00:00,56,Organic,237.69,Location_14,Completed
2856,2023-07-23 00:00:00,8,Plastic,363.31,Location_19,Pending
2857,2023-08-21 00:00:00,30,Paper,269.48,Location_6,Completed
2858,2023-05-14 00:00:00,11,Organic,494.42,Location_5,Pending
2859,2024-01-03 00:00:00,62,Plastic,331.34,Location_3,Completed
2860,2023-01-13 00:00:00,49,Plastic,281.46,Location_19,Pending
2861,2024-03-08 00:00:00,36,Organic,291.69,Location_16,Rejected
2862,2023-01-09 00:00:00,33,Metal,324.06,Location_18,Rejected
2863,2023-06-05 00:00:00,21,Organic,297.64,Location_6,Completed
2864,2023-03-04 00:00:00,32,Metal,341.71,Location_10,Pending
2865,2023-07-10 00:00:00,18,Paper,321.75,Location_7,Rejected
2866,2023-10-16 00:00:00,69,Paper,452.31,Location_15,Completed
2867,2023-03-02 00:00:00,35,Metal,344.71,Location_3,Rejected
2868,2023-06-21 00:00:00,81,Plastic,498.26,Location_19,Completed
2869,2024-01-05 00:00:00,86,Organic,310.17,Location_11,Completed
2870,2023-10-21 00:00:00,95,Paper,410.71,Location_6,Completed
2871,2024-03-12 00:00:00,73,Paper,193.19,Location_12,Rejected
2872,2024-02-20 00:00:00,74,Plastic,313.8,Location_15,Completed
2873,2024-01-10 00:00:00,14,Organic,324.7,Location_12,Completed
2874,2023-06-26 00:00:00,47,Glass,59.16,Location_15,Completed
2875,2023-08-15 00:00:00,93,Glass,115.01,Location_10,Completed
2876,2023-02-18 00:00:00,98,Plastic,79.31,Location_19,Completed
2877,2024-03-06 00:00:00,37,Metal,375.07,Location_8,Pending
2878,2023-10-30 00:00:00,51,Plastic,179.62,Location_18,Rejected
2879,2023-01-09 00:00:00,25,Paper,399.25,Location_5,Completed
2880,2023-08-19 00:00:00,69,Organic,215.42,Location_13,Rejected
2881,2023-01-23 00:00:00,66,Paper,469.97,Location_12,Completed
2882,2023-07-08 00:00:00,82,Paper,444.39,Location_9,Completed
2883,2023-08-08 00:00:00,3,Paper,194.29,Location_9,Completed
2884,2024-02-22 00:00:00,8,Organic,213.34,Location_10,Pending
2885,2023-03-16 00:00:00,35,Metal,115.33,Location_3,Completed
2886,2023-06-27 00:00:00,19,Organic,199.54,Location_15,Completed
2887,2023-04-20 00:00:00,97,Glass,306.13,Location_16,Rejected
2888,2023-09-23 00:00:00,6,Plastic,125.8,Location_9,Rejected
2889,2023-04-01 00:00:00,82,Metal,474.24,Location_9,Rejected
2890,2024-02-20 00:00:00,33,Paper,236.08,Location_20,Rejected
2891,2023-04-29 00:00:00,24,Glass,490.22,Location_14,Pending
2892,2024-03-08 00:00:00,90,Paper,199.92,Location_3,Pending
2893,2024-01-14 00:00:00,68,Plastic,174.47,Location_11,Pending
2894,2024-03-12 00:00:00,22,Plastic,123.39,Location_2,Pending
2895,2023-11-19 00:00:00,93,Plastic,475.55,Location_11,Rejected
2896,2023-11-03 00:00:00,74,Plastic,99.3,Location_20,Pending
2897,2023-12-04 00:00:00,69,Organic,479.27,Location_1,Completed
2898,2024-01-19 00:00:00,72,Glass,259.78,Location_3,Pending
2899,2023-06-22 00:00:00,32,Organic,348.7,Location_19,Pending
2900,2023-11-10 00:00:00,13,Organic,66.96,Location_10,Rejected
2901,2023-04-25 00:00:00,92,Organic,209.83,Location_18,Rejected
2902,2024-01-06 00:00:00,2,Paper,202.41,Location_13,Rejected
2903,2023-04-08 00:00:00,11,Metal,134.26,Location_4,Pending
2904,2024-03-20 00:00:00,82,Glass,297.79,Location_3,Rejected
2905,2023-01-25 00:00:00,62,Paper,415.05,Location_11,Completed
2906,2023-01-06 00:00:00,71,Glass,495.77,Location_10,Pending
2907,2024-01-28 00:00:00,18,Metal,474.01,Location_14,Pending
2908,2023-03-10 00:00:00,72,Metal,439.61,Location_1,Completed
2909,2023-07-30 00:00:00,46,Plastic,374.79,Location_1,Completed
